id	dest_lon	dest_lat	origin_lon	origin_lat	distance_m	duration_s
"8498"	"-91.54810051"	"41.65993243"	"-94.69463887200001"	"37.454335741"	"687243.8"	"28269.2"
"5953"	"-71.0743774"	"42.33478134"	"-72.339545402"	"41.562720143"	"172267.6"	"8000.3"
"7888"	"-82.42838517"	"42.98748881"	"-86.34383495599998"	"40.573029733"	"497803"	"22487"
"4408"	"-119.72385236"	"34.42881209"	"-120.445925"	"34.86462"	"92765.2"	"4710"
"3667"	"-81.49480803999998"	"41.45248502"	"-80.832922849"	"41.453250981"	"58651.3"	"3796.1"
"584"	"-100.77783579"	"46.80712292"	"-100.88907847"	"46.823684696"	"10436.4"	"857.8"
"1284"	"-79.95143656"	"32.7825108"	"-80.087264827"	"32.682614602"	"21060.1"	"1615.2"
"2477"	"-87.79283245000001"	"41.83264699"	"-87.73246332099998"	"42.005715644"	"24287.4"	"1790.6"
"3668"	"-95.97575000000001"	"41.254665"	"-96.714717737"	"40.901770053"	"85952.60000000001"	"3648.1"
"5954"	"-89.59106892"	"40.70215067"	"-87.793981605"	"40.225132895"	"193371"	"8654.1"
"8499"	"-100.77066164"	"41.12079136"	"-98.606438006"	"45.271105282"	"677251"	"29445.8"
"4409"	"-108.2169953"	"36.72446311"	"-107.63158062"	"37.114277651"	"81419.7"	"4716.3"
"5955"	"-81.66440403"	"30.34867702"	"-82.48291699799998"	"29.386102165"	"154414.9"	"7767.4"
"1285"	"-119.78360075"	"36.7422558"	"-119.54926206"	"36.515761589"	"35123.4"	"1614"
"3669"	"-80.27140122999998"	"36.08982268"	"-80.215941477"	"36.451767487"	"54154.9"	"3272.7"
"4410"	"-116.19257625"	"43.61242381"	"-116.31418567"	"44.022299264"	"70777.10000000001"	"4989"
"2478"	"-87.44839021"	"41.63440572"	"-87.721951909"	"41.481304239"	"43768.8"	"2590.4"
"5956"	"-85.40340902"	"32.64036801"	"-84.74614800000001"	"33.749439"	"163202.8"	"7607.8"
"6818"	"-73.67058690999998"	"40.80431102"	"-74.110649107"	"39.75186898699999"	"210853.2"	"10252.3"
"1286"	"-112.02617299"	"33.45851246"	"-111.90488"	"33.616536"	"29848.7"	"1775.1"
"4411"	"-91.39832990000001"	"39.93562005"	"-91.6031"	"40.766"	"109599.1"	"5013.3"
"3670"	"-83.21441599000001"	"42.29039501"	"-82.68937800399999"	"42.76320785"	"80179.3"	"4231.7"
"5957"	"-75.32059044999998"	"40.01846846"	"-73.99163799999998"	"40.757986"	"170232.3"	"7866.1"
"585"	"-94.60850477"	"39.05428359"	"-94.728326"	"38.968956"	"17465.8"	"1052.5"
"7889"	"-88.1582686"	"41.87255047"	"-83.15010418599998"	"42.536644374"	"500876.3"	"21886.7"
"8500"	"-75.36862949"	"39.8560423"	"-81.566674847"	"41.082588966"	"654781.8"	"27827.8"
"3671"	"-87.87226096000001"	"41.12119801"	"-88.67016460499998"	"41.076761274"	"70437.10000000001"	"4124.9"
"4412"	"-87.65153796"	"41.93635746"	"-88.30963099999998"	"42.230715"	"72467"	"4011.8"
"2479"	"-83.72719626999998"	"42.28398201"	"-83.411150244"	"42.509680741"	"51674.8"	"2473.9"
"5958"	"-87.63674809"	"41.93478727"	"-88.822226609"	"41.039788324"	"171042.9"	"8207.5"
"6819"	"-82.29588672"	"37.67668143"	"-83.76350671199999"	"37.163638299"	"208656.1"	"9137.4"
"1287"	"-87.62153401"	"41.89495249"	"-87.840272301"	"41.862111192"	"21283.9"	"1402.1"
"4413"	"-78.81994399999999"	"33.75863698"	"-78.05907820899999"	"33.952984276"	"84752.10000000001"	"4214.2"
"3672"	"-96.63475694"	"34.77813411"	"-96.434929305"	"34.256750316"	"78703.7"	"4644.7"
"5959"	"-73.94507865"	"40.65537848"	"-72.93356541599998"	"41.362442437"	"138407"	"7515.7"
"7890"	"-73.96762957999998"	"40.90365221"	"-77.911363202"	"42.585944426"	"504073.7"	"22661.3"
"8501"	"-114.03580159"	"35.22023043"	"-119.26084385"	"36.330203669"	"664919.7"	"27301.5"
"3673"	"-104.98110316"	"39.65319513"	"-105.6961558"	"39.71235882"	"77327.8"	"3692.8"
"586"	"-73.82571331"	"40.7469726"	"-73.76717579699999"	"40.714810117"	"10043.4"	"602.2"
"2480"	"-80.45732255"	"25.67820002"	"-80.200460049"	"25.766882349"	"30531.5"	"1980.7"
"4414"	"-88.71769650999998"	"34.2423489"	"-87.84006037700001"	"34.270248789"	"100847.1"	"4573.7"
"5960"	"-75.97789444"	"40.37678053"	"-76.540934796"	"39.337133127"	"174822.1"	"8669.5"
"1288"	"-94.52742729000001"	"37.05416557"	"-94.590054845"	"36.854580697"	"30486.9"	"1852.1"
"6820"	"-81.10921408999998"	"29.24257777"	"-82.445000995"	"28.136661529"	"235696"	"10806.3"
"3674"	"-73.9657325"	"40.58603021"	"-73.35633533399999"	"40.714777551"	"59662.4"	"3174.3"
"4415"	"-82.98105501000001"	"39.95245376"	"-82.2334"	"39.4986"	"95540.8"	"4580.8"
"8502"	"-90.82471"	"32.37424799"	"-84.40246752500001"	"33.552956305"	"698652.3"	"28822.6"
"5961"	"-85.75080278"	"38.24813779"	"-87.15576625600001"	"37.750700282"	"178328.5"	"7879.2"
"587"	"-75.11972376"	"40.11837018"	"-75.139587163"	"40.055711398"	"7665.1"	"661.6"
"7891"	"-107.86914071"	"38.48058725"	"-104.90060769"	"39.639007167"	"490540.2"	"21498.2"
"4960"	"-84.04878701"	"41.91482699"	"-83.352109177"	"42.507003366"	"109092.8"	"5568.5"
"3675"	"-114.04537917"	"46.84615594"	"-114.32387234"	"47.319743797"	"72794.8"	"3571.2"
"5962"	"-75.17453109999998"	"40.99227089"	"-74.579476509"	"40.169180026"	"126990.7"	"6746.5"
"1289"	"-73.24943123"	"42.45941877"	"-73.37533556699999"	"42.324691549"	"23677.1"	"1647.8"
"2481"	"-74.43368594"	"39.35794017"	"-74.8015"	"39.1772"	"52391.3"	"2659.1"
"3676"	"-83.21441599000001"	"42.29039501"	"-84.03355658799998"	"42.318288587"	"79501.7"	"3715.8"
"4961"	"-114.32504732"	"48.21510446"	"-114.10960249"	"47.545170001"	"105601.8"	"4690.9"
"8503"	"-119.72385236"	"34.42881209"	"-113.826"	"34.6792"	"758020.2"	"36194.1"
"5963"	"-77.22642611000001"	"38.85819241"	"-77.364301063"	"37.488605374"	"176878.7"	"8115.3"
"1290"	"-84.98472599999998"	"34.78888306"	"-85.021305012"	"34.57076439999999"	"37669.3"	"1848.3"
"588"	"-77.58558839"	"43.19153379"	"-77.596174"	"43.087064"	"13895.6"	"1048.9"
"3677"	"-122.6856012"	"45.49938015"	"-122.88743333"	"46.147271086"	"80225.8"	"3798.9"
"4962"	"-81.20316884999998"	"37.78737645"	"-81.20246086500001"	"37.164175684"	"94034.5"	"4308.9"
"2482"	"-77.62358742000001"	"43.1228322"	"-78.07342344699998"	"42.975957284"	"47510.3"	"2574.3"
"5964"	"-88.47755356"	"33.97746182"	"-86.90989999999998"	"33.6512"	"172291.5"	"8447.799999999999"
"1291"	"-76.30135862"	"36.8618664"	"-76.145233757"	"36.888348526"	"16458.7"	"1255.7"
"6821"	"-78.93728402000001"	"36.00814282"	"-79.66794409499998"	"37.344559271"	"215163.9"	"10857"
"3678"	"-100.77783579"	"46.80712292"	"-100.52657447"	"47.196548205"	"65442.5"	"3590.6"
"4963"	"-73.87989645"	"40.87987225"	"-72.92333599999999"	"41.304995"	"101524.9"	"5461.4"
"5965"	"-85.41506171"	"40.19758281"	"-84.04047334000001"	"39.72107989"	"149274.7"	"7821.2"
"589"	"-77.47785000999998"	"39.07400701"	"-77.521038027"	"38.989694198"	"13270.1"	"956.5"
"7892"	"-93.27331368999999"	"44.74910477"	"-92.73882649299999"	"40.773858284"	"502826.1"	"21947.9"
"4964"	"-118.29169076"	"34.09560735"	"-117.18704247"	"34.043861293"	"109448.2"	"5020.4"
"3679"	"-84.32098261"	"33.79417227"	"-83.71258629399999"	"33.64644411800001"	"71183.39999999999"	"3428.5"
"5966"	"-75.32624966"	"40.36381829"	"-76.66325038799998"	"40.616500485"	"151386.9"	"8104.8"
"1292"	"-104.83503743"	"39.74216145"	"-105.00631795"	"39.911118858"	"30801.3"	"1667.9"
"8504"	"-86.81954204"	"35.91653398"	"-88.53240707"	"40.56283669"	"704161.2"	"29549.1"
"6822"	"-74.07224678999998"	"40.79161026"	"-72.081543762"	"41.533647291"	"223407.3"	"10964"
"2483"	"-81.62646300999998"	"38.34691957"	"-81.749367284"	"38.155648316"	"42605.7"	"2896.7"
"4965"	"-78.81292508"	"42.84820903"	"-79.46711619699998"	"42.209014514"	"113569.1"	"5546.8"
"5967"	"-87.87226096000001"	"41.12119801"	"-87.991142888"	"39.800488942"	"184763.7"	"8040"
"590"	"-94.68387299999999"	"37.38064493"	"-94.57882118799999"	"37.295392615"	"22510.7"	"1434.5"
"7893"	"-90.44701397999999"	"38.63618999"	"-85.035085768"	"38.605149006"	"529520.3"	"22469.2"
"8505"	"-85.58079523000001"	"42.28509781"	"-79.39621320800001"	"40.048634854"	"682453.8"	"28106.4"
"4966"	"-81.63999744"	"28.18151998"	"-81.830767753"	"27.549615769"	"85496.39999999999"	"4837.9"
"4064"	"-117.26582413"	"34.54061692"	"-117.66152209"	"35.003649477"	"76784.3"	"3746.8"
"5968"	"-82.96798199999999"	"39.396166"	"-82.28660544"	"38.394516388"	"167673"	"7586.7"
"1293"	"-74.36814683"	"41.44184139"	"-74.47852424699998"	"41.29106779999999"	"28857.5"	"2089.6"
"6823"	"-80.06265301000001"	"26.75607299"	"-81.71842148399999"	"26.082453068"	"246995.4"	"11063.6"
"4065"	"-76.62364707"	"39.28818245"	"-77.061167"	"38.905684"	"62766.7"	"3499.9"
"4967"	"-85.71803699999998"	"42.85766801"	"-84.652001082"	"42.514255494"	"132360.9"	"5890.2"
"2484"	"-88.1582686"	"41.87255047"	"-87.821268761"	"41.838089169"	"32835.6"	"2228.6"
"5969"	"-93.27331368999999"	"44.74910477"	"-91.67306593399999"	"44.587702422"	"147301.4"	"7829.8"
"1294"	"-80.82277897999998"	"28.629634"	"-81.01389237399998"	"28.544723718"	"29076.8"	"1633.7"
"591"	"-89.11600362999998"	"38.53068148"	"-89.05274277399998"	"38.613496076"	"18313.1"	"1272.4"
"4066"	"-97.30088254"	"36.798284"	"-96.715118352"	"37.151820218"	"87909.5"	"4690.1"
"4968"	"-72.65372970999998"	"42.33043791"	"-73.4316"	"42.4815"	"110131.3"	"5511.3"
"8506"	"-70.89107984"	"42.81438604"	"-76.182281632"	"39.971076395"	"638255.9"	"29680.6"
"5970"	"-79.95143656"	"32.7825108"	"-79.928155352"	"34.11787981"	"198684.1"	"8451.9"
"7894"	"-121.64588126"	"36.65985507"	"-119.84402491"	"39.483191203"	"495418.8"	"21647.8"
"6824"	"-85.10953438"	"41.17387689"	"-83.89558327100001"	"39.802532375"	"250522.6"	"11137.1"
"4067"	"-73.98363725"	"40.29544363"	"-74.06324499999998"	"40.774274"	"83781.3"	"3993.2"
"2485"	"-85.05733682999998"	"33.0308018"	"-84.926913653"	"32.74014754"	"51774.8"	"2725.8"
"4969"	"-71.12278582"	"42.46598326"	"-71.46446652600001"	"41.77378084"	"102480"	"5376"
"5971"	"-73.64725488000001"	"43.30664528"	"-74.197554623"	"42.072085189"	"175289.7"	"8514.299999999999"
"1295"	"-117.86483944"	"33.7823646"	"-117.68580481"	"33.644989184"	"26468.8"	"1358.4"
"592"	"-90.18950859"	"41.86060714"	"-90.21701493899999"	"41.778132674"	"16129.4"	"1065.5"
"4970"	"-96.74285734"	"43.53548113"	"-96.183352449"	"42.970400065"	"109684"	"5406.8"
"4068"	"-111.95369602"	"41.183279"	"-112.00441186"	"40.555169305"	"80659.7"	"3950.2"
"8507"	"-75.60182124000001"	"39.97300041"	"-71.736521951"	"43.387842392"	"636502"	"29890.4"
"5972"	"-75.2670767"	"43.08349911"	"-74.112821678"	"42.379451532"	"153821.6"	"7875.3"
"7895"	"-78.98661387"	"38.09423679"	"-75.501784875"	"40.897029219"	"492457.1"	"22213.8"
"6825"	"-90.46080748999999"	"30.46596599"	"-92.08614140200001"	"31.142306464"	"210668"	"10303.1"
"4971"	"-82.094583"	"33.48618699"	"-83.052747247"	"33.246158148"	"110169.5"	"5801.4"
"4069"	"-86.83451001999998"	"40.39395199"	"-86.20590699700001"	"39.846917113"	"88335.10000000001"	"4227.2"
"2486"	"-75.32059044999998"	"40.01846846"	"-75.115325396"	"40.096454986"	"32182.8"	"2177"
"5973"	"-81.79941972999998"	"26.15045564"	"-82.26167634399998"	"26.749423511"	"160597.2"	"7883.8"
"1296"	"-118.29169076"	"34.09560735"	"-118.540717"	"34.172451"	"27062.6"	"1364.6"
"593"	"-71.12278582"	"42.46598326"	"-71.059669"	"42.361859"	"14540.6"	"977.7"
"4972"	"-117.43196703"	"34.07224702"	"-118.41101411"	"33.924355717"	"106087.6"	"4718.8"
"4070"	"-96.65363248"	"40.79662968"	"-95.99493798"	"41.206305516"	"84339.8"	"3950.9"
"8508"	"-73.29446527"	"40.69409101"	"-79.771084004"	"41.039620793"	"647132.8"	"28012.1"
"5974"	"-104.99029685"	"39.72796582"	"-103.27749324"	"39.303189647"	"187542.5"	"7926.5"
"1297"	"-122.83059999"	"42.31649747"	"-122.78973111"	"42.477229854"	"25214.6"	"1513.7"
"6826"	"-122.66960023"	"45.54388139"	"-122.31786249"	"47.103146026"	"234337.6"	"10763.3"
"4973"	"-89.64396637999998"	"39.80721751"	"-89.738276375"	"40.620919531"	"121252.8"	"5800.7"
"4071"	"-73.88617449"	"40.74459416"	"-73.998848882"	"41.202916147"	"64636.1"	"3531.7"
"2487"	"-95.96720876000001"	"36.13417521"	"-96.260312032"	"36.247784232"	"50350.3"	"2842"
"5975"	"-97.47538003"	"35.48252514"	"-97.993852303"	"34.174278893"	"176407.3"	"7580.2"
"7896"	"-80.00338642"	"40.45610673"	"-75.069987275"	"40.130210746"	"497784"	"21241.2"
"594"	"-94.17006359"	"45.57457785"	"-94.198022585"	"45.733581235"	"19473.8"	"1071.5"
"4974"	"-71.79225103"	"42.27295025"	"-70.909417389"	"42.474636735"	"92413.89999999999"	"4878"
"4072"	"-88.36903245000001"	"36.86875925"	"-88.968932909"	"37.428646"	"100119"	"4593.4"
"8509"	"-78.92060009999999"	"40.3040575"	"-73.85063100000001"	"42.728271"	"639939.2"	"28862.8"
"5976"	"-81.94399599"	"41.435662"	"-80.22598322499998"	"41.100825785"	"181217.1"	"8019"
"1298"	"-74.45931344"	"40.50189598"	"-74.316193985"	"40.570227757"	"18246.4"	"1312.2"
"6827"	"-121.98071944"	"37.55790533"	"-120.98674303"	"38.895926282"	"234400.9"	"10885.2"
"4975"	"-76.13830194000001"	"43.04142179"	"-76.020335765"	"42.07394797"	"132004.1"	"6194"
"4073"	"-98.50154684"	"33.90228625"	"-98.45949120700001"	"34.614441289"	"90067.3"	"3898"
"2488"	"-122.58141632"	"45.6246096"	"-122.86933262"	"45.503931823"	"38752.3"	"2429.8"
"5977"	"-71.06351621"	"42.34966047"	"-72.789048001"	"41.687038515"	"176554.8"	"8277.1"
"7897"	"-74.07224678999998"	"40.79161026"	"-78.92436657399999"	"40.23644263"	"508616.4"	"22165.7"
"595"	"-77.98077317000001"	"39.47628581"	"-77.888124566"	"39.57511377"	"19466.2"	"1274.4"
"4976"	"-78.42669981"	"42.09021395"	"-78.08501032799998"	"42.831996634"	"107209.4"	"5946.2"
"4074"	"-87.44839021"	"41.63440572"	"-88.27559522200001"	"41.450256066"	"82045.7"	"4201.5"
"8510"	"-93.61063149"	"42.0326483"	"-89.608915021"	"38.612656176"	"665096.2"	"29434.2"
"5978"	"-120.99625871"	"37.66510212"	"-119.63718581"	"37.16887951"	"170975.3"	"8384.799999999999"
"1299"	"-96.07245494999999"	"46.27686881"	"-96.019789948"	"46.457545471"	"31098.3"	"2233.7"
"6828"	"-84.15766139999998"	"31.58998772"	"-85.713276479"	"32.554153627"	"218552.9"	"11092.4"
"4977"	"-118.34370034"	"33.81259607"	"-119.040964"	"34.222248"	"101075.9"	"4646.7"
"4075"	"-88.93170377"	"39.82638327"	"-89.57404233600001"	"40.094584489"	"92940.60000000001"	"5252.8"
"2489"	"-85.41506171"	"40.19758281"	"-85.633442219"	"40.468606467"	"53721.7"	"2841.9"
"5979"	"-82.41312465999998"	"34.81613695"	"-81.11963207799998"	"34.571347823"	"157867.9"	"8470.9"
"1300"	"-83.65471804000001"	"42.26525299"	"-83.484415068"	"42.372362733"	"24020.6"	"1516"
"596"	"-85.75080278"	"38.24813779"	"-85.77945510899998"	"38.158836"	"11806.4"	"871.6"
"4978"	"-122.4433041"	"37.7827268"	"-121.82778362"	"38.44660565"	"108965.2"	"5253.8"
"4076"	"-96.07245494999999"	"46.27686881"	"-95.25540732899999"	"45.921484189"	"90716.2"	"4429.3"
"8511"	"-88.13470277"	"41.52817386"	"-90.26474473100001"	"36.582984814"	"682566.4"	"29169.4"
"5980"	"-87.99255904"	"42.06660745"	"-89.229772825"	"41.266121487"	"180663.8"	"8411"
"7898"	"-88.5586675"	"34.933827"	"-84.423010671"	"33.857535927"	"497133.2"	"21951.2"
"6829"	"-89.1407921"	"31.6858945"	"-87.798287304"	"33.307962435"	"263267.6"	"11381.9"
"4979"	"-82.09795545999998"	"41.36668748"	"-81.932987962"	"40.634872644"	"92000.60000000001"	"5080.6"
"4077"	"-83.5935542"	"41.67222303"	"-83.141310104"	"42.366177804"	"98825.10000000001"	"4318.4"
"2490"	"-113.55383"	"37.097621"	"-113.62042906"	"37.422676785"	"46189.5"	"2517.2"
"5981"	"-111.95395896"	"33.65779699"	"-111.24527577"	"33.838988324"	"138943.1"	"7675.3"
"1301"	"-118.53122639"	"34.16979326"	"-118.39764893"	"33.995147544"	"28022.5"	"1471.2"
"597"	"-88.02381699999998"	"43.04097801"	"-87.93411763599998"	"43.075962974"	"15346.6"	"1136.7"
"4980"	"-84.39360467999998"	"42.25035076"	"-84.391267575"	"41.413134548"	"101392"	"5822.2"
"4078"	"-83.63052401"	"32.61818249"	"-83.78813463500001"	"31.95206404"	"88564.8"	"4069.2"
"5982"	"-122.32079747"	"47.60832202"	"-121.52221069"	"48.510561635"	"157514.9"	"8168"
"1302"	"-92.48240200000001"	"44.02161253"	"-92.186202685"	"43.847194165"	"35076.8"	"1724.4"
"6830"	"-94.65263054"	"38.92938372"	"-96.15799672600001"	"40.109597553"	"250987.5"	"10922.6"
"4981"	"-93.98352509"	"44.16504801"	"-94.72063701499999"	"44.743677206"	"106895.1"	"5618.8"
"4079"	"-74.00865597000001"	"40.88234902"	"-73.726790323"	"40.588812185"	"50931.6"	"2894.9"
"2491"	"-80.24297767"	"27.19941457"	"-80.08891199999998"	"26.839736"	"47648"	"2410.1"
"5983"	"-94.68387299999999"	"37.38064493"	"-94.01717279100001"	"38.431831742"	"179448.8"	"8424.1"
"7899"	"-96.62516754000001"	"40.808147"	"-93.427311264"	"43.561833387"	"533321.7"	"21940.3"
"598"	"-85.26098229"	"35.04003459"	"-85.329235005"	"34.999624621"	"11592.5"	"742.4"
"4982"	"-116.25623203"	"43.61455248"	"-115.89476121"	"43.894608386"	"85598.60000000001"	"5314"
"4080"	"-111.877415"	"33.39029601"	"-112.44278555"	"33.717734493"	"84361.60000000001"	"4192.9"
"8960"	"-92.38135816"	"34.74443479"	"-87.72720266399999"	"31.259417343"	"783845.3"	"36386.1"
"5664"	"-89.74370818"	"30.28701341"	"-88.79953521700001"	"31.040540738"	"178745.9"	"7586.6"
"1303"	"-80.60366681000001"	"35.43555096"	"-80.71769999999998"	"35.2785"	"29816.6"	"1551.7"
"6831"	"-89.64396637999998"	"39.80721751"	"-87.57451510899999"	"39.450414762"	"239557.3"	"12390"
"4983"	"-75.11578267"	"39.94081562"	"-76.07901653399999"	"40.099054581"	"100980.1"	"5319.5"
"4081"	"-108.80659066"	"40.08025942"	"-109.542996"	"40.456493"	"85208.8"	"4221.6"
"2492"	"-117.75226537"	"34.07686926"	"-118.256771"	"34.040444"	"49177.1"	"2225.7"
"5665"	"-122.2671859"	"37.83734533"	"-121.22376461"	"38.681865674"	"157937.8"	"7166.7"
"599"	"-75.66890999"	"39.68776701"	"-75.69327817199999"	"39.605615414"	"14975.2"	"945.6"
"1304"	"-75.94997993"	"40.33243003"	"-76.15213472499998"	"40.220716744"	"26410.8"	"1657.6"
"4984"	"-82.54778378999998"	"35.5772037"	"-82.22559961899999"	"34.937648892"	"94914.5"	"5195.8"
"4082"	"-103.23175747"	"34.42060998"	"-103.20388458"	"33.871273719"	"85998.60000000001"	"4327.6"
"8961"	"-78.81994399999999"	"33.75863698"	"-82.751996863"	"37.468284436"	"760467.9"	"33832.3"
"7900"	"-70.49071581"	"43.47744265"	"-73.58056628899999"	"40.590316201"	"501860.1"	"23263.3"
"6832"	"-108.5140124"	"45.79051889"	"-108.08615168"	"44.367836031"	"214137.6"	"9984.4"
"4985"	"-82.98105501000001"	"39.95245376"	"-82.33508503899999"	"40.429048112"	"94727.5"	"4875.4"
"4083"	"-81.99062795"	"33.47207363"	"-81.32434181000001"	"33.604916777"	"87538.3"	"4506.2"
"5666"	"-89.07417834999998"	"42.26690581"	"-87.70689796200001"	"41.808242456"	"140610.1"	"6586.3"
"1305"	"-74.62380502000001"	"40.34012701"	"-74.821688162"	"40.167791736"	"27443.4"	"1580.1"
"2493"	"-83.65471804000001"	"42.26525299"	"-83.180293842"	"42.242829744"	"48088.3"	"2456"
"4986"	"-93.76184651"	"32.48173273"	"-92.859078259"	"32.837026414"	"105948.6"	"6042.5"
"4084"	"-82.70895253"	"28.03873301"	"-82.59646562"	"28.467545438"	"57229.7"	"3609.4"
"600"	"-87.69437091"	"41.86112807"	"-87.62764842"	"41.846473944"	"8302.9"	"711.9"
"8962"	"-121.98321029"	"36.98858635"	"-115.28123384"	"36.111626474"	"848257.2"	"36178"
"7901"	"-78.93728402000001"	"36.00814282"	"-82.74874799999999"	"37.127433695"	"472406.2"	"21708.5"
"6833"	"-122.6856012"	"45.49938015"	"-123.90652434"	"44.731665841"	"216045.8"	"11060.5"
"4987"	"-82.41293699000001"	"34.81842399"	"-82.842372365"	"34.111248777"	"102354"	"5922.4"
"4085"	"-117.86483944"	"33.7823646"	"-118.53663693"	"34.050574577"	"79905.8"	"3831.1"
"5667"	"-74.45050632"	"40.49580607"	"-75.52283173499998"	"40.298546179"	"128858"	"6886.1"
"1306"	"-74.21249992"	"40.70932005"	"-74.277764256"	"40.580912997"	"18647.3"	"1221.6"
"2494"	"-88.93170377"	"39.82638327"	"-88.454708561"	"39.804121539"	"45635.7"	"2653.6"
"4988"	"-95.91915296000001"	"36.07271599"	"-97.03156780299999"	"35.97724987"	"110041.7"	"5232.3"
"4086"	"-76.97090244999998"	"38.52929407"	"-77.11064140000001"	"38.877204932"	"61270.8"	"3853.1"
"601"	"-89.74370818"	"30.28701341"	"-89.81299999999999"	"30.2933"	"7533.7"	"614.1"
"8963"	"-116.79290752"	"47.69563601"	"-122.47731081"	"44.131878225"	"789863.3"	"35359.3"
"5668"	"-70.27554305"	"43.65244702"	"-69.114027803"	"44.108097425"	"130341"	"6702.1"
"6834"	"-82.96798199999999"	"39.396166"	"-83.680060506"	"38.066774488"	"238354.9"	"10775.6"
"4989"	"-75.14913351"	"39.84351429"	"-74.32540262800001"	"40.394933942"	"109869.7"	"5346.2"
"4087"	"-80.09455923"	"26.92270829"	"-80.169112"	"26.16552"	"90548.60000000001"	"4198.5"
"5669"	"-114.49562567"	"42.59157561"	"-114.36806695"	"43.681539044"	"130779.5"	"6937.9"
"1307"	"-93.63191716"	"41.58886433"	"-93.62805308999999"	"41.726117902"	"17167.1"	"1179.5"
"2495"	"-72.65372970999998"	"42.33043791"	"-72.716662063"	"42.678652298"	"47381.4"	"2882.2"
"4990"	"-77.38509795999998"	"34.76280801"	"-77.89554699999998"	"34.132539"	"94586.8"	"5373.7"
"4088"	"-120.6658849"	"35.29097314"	"-120.89493071"	"36.018553609"	"100260.1"	"4520.9"
"5670"	"-87.92010956"	"41.80564151"	"-88.828837527"	"42.658465091"	"148541.8"	"7311.5"
"602"	"-120.32088703"	"47.406595"	"-120.20772835"	"47.357557849"	"12272.7"	"951.6"
"7902"	"-95.40611611"	"29.70474388"	"-96.48915027"	"33.843133195"	"522886.1"	"21008.2"
"8964"	"-77.38509795999998"	"34.76280801"	"-78.767342595"	"40.298999483"	"819924.9"	"36880.5"
"4991"	"-85.05733682999998"	"33.0308018"	"-84.185984711"	"33.134386745"	"118693.4"	"6175.4"
"4089"	"-74.05613803"	"40.88236599"	"-73.94624269000001"	"40.629938402"	"39119.1"	"2648.1"
"5671"	"-74.75261944999998"	"40.23628177"	"-76.275674009"	"40.032920496"	"164108.6"	"7291.4"
"6835"	"-85.40340902"	"32.64036801"	"-85.54678737499998"	"31.091490279"	"207276.9"	"11121.2"
"1308"	"-78.19348701"	"39.19440198"	"-78.11416220399998"	"39.381158891"	"32532.4"	"1662"
"4704"	"-85.29087778"	"35.04795461"	"-85.16702175899999"	"34.423366504"	"98658.3"	"4860.1"
"4090"	"-116.25623203"	"43.61455248"	"-116.91906598"	"44.07858724"	"94246.60000000001"	"4064.8"
"5672"	"-91.51910751"	"44.79438402"	"-93.340333352"	"45.016430752"	"162628.2"	"7193"
"603"	"-80.27140122999998"	"36.08982268"	"-80.07727199999998"	"36.123357"	"19791.3"	"1063.8"
"7903"	"-123.36655657"	"43.23997675"	"-124.24198429"	"40.567283466"	"416267.8"	"23977.9"
"8965"	"-94.19260595999999"	"36.16273778"	"-91.83227662799999"	"30.973919711"	"795474"	"34683.1"
"4705"	"-92.08765502"	"46.79657426"	"-93.22145136200001"	"47.060885812"	"108227.1"	"4811.4"
"4091"	"-86.1270825"	"40.44727401"	"-85.512181035"	"40.61825874199999"	"72563.2"	"4181.9"
"5673"	"-74.76692803"	"41.05844899"	"-75.103888617"	"40.348657131"	"116768.8"	"6417.4"
"6836"	"-117.41124194"	"47.64799189"	"-116.4716525"	"46.509481577"	"214252.4"	"11243.4"
"1309"	"-89.65467133"	"39.80946097"	"-89.39694341299999"	"39.776235671"	"31769.9"	"1839.8"
"2304"	"-73.99866952000001"	"40.63936883"	"-73.90645994399999"	"40.745594078"	"19412.2"	"1370.4"
"4706"	"-75.60182124000001"	"39.97300041"	"-76.19939494099998"	"40.375848915"	"81367.3"	"4154.8"
"4092"	"-80.28797591999998"	"35.80563331"	"-80.62348817100001"	"36.494306114"	"97169.89999999999"	"4306"
"5674"	"-121.99933003"	"37.33578201"	"-121.71987738"	"36.474021125"	"137924"	"6767.8"
"6837"	"-83.94410501"	"35.94014601"	"-85.38536891399998"	"36.77065623"	"234543.7"	"10515.6"
"1310"	"-74.31090028"	"40.23638851"	"-74.10102435100001"	"40.141607684"	"26306"	"1430.5"
"8966"	"-77.42973528999998"	"37.53969615"	"-82.66954705399999"	"40.995768985"	"797667.1"	"35685.2"
"4093"	"-99.08127521999999"	"40.7064741"	"-98.59211844399999"	"40.309942591"	"89930"	"4178.5"
"5675"	"-82.42326717999998"	"28.06922432"	"-81.54262596699999"	"28.811239583"	"166234.3"	"7425.9"
"604"	"-121.31379152"	"38.66955964"	"-121.381285"	"38.610517"	"11249"	"798.7"
"1311"	"-84.50047076"	"39.14052902"	"-84.30937708399999"	"39.160486902"	"22001.1"	"1577.5"
"2305"	"-90.44285102000001"	"36.787031"	"-90.438012953"	"37.159874362"	"53918.1"	"2818.7"
"4707"	"-100.78225892"	"46.80810725"	"-99.74366304700001"	"47.15217315100001"	"116796.5"	"4817.6"
"4094"	"-83.31180784"	"42.33255996"	"-83.033657519"	"42.730234674"	"71702.10000000001"	"3841.6"
